anio_acci,nro_acci,fecha,desc_dia,hora_aprox,desc_ruta,km,cant_participantes,desc_participante,calle_avenida_km,total,heridos_leves,heridos_graves,heridos_gravisimos,ilesos,fallecidos,sin_datos,posicion_XY,desc_tipo_via,desc_ruta_ori,desc_loc,desc_dpto,desc_tipo_calzada,desc_tipo_banquina,desc_unidad_regional,desc_lugar_calzada,desc_zona,desc_prioridad,desc_estado_semaforo,desc_lugar_via,desc_estado_via,desc_estado_visibilidad,desc_luminosidad,desc_estado_clima,desc_tipo_colision,desc_tipo_atropello,desc_tipo_hecho,desc_pres_calzada,desc_senializacion,desc_separacion_via,desc_restriccion
2020,69,2020-01-02,Jueves,18:10:00,,0.0,2,"Moto/Ciclomotor,Automóvil",VALENTIN GOMEZ Y PEDRO GOYENA,3,1,1,0,1,0,0,"-32.88915, -60.69902",S/D,,ROSARIO,Rosario,Asfalto,S/D,II,S/D,S/D,S/D,S/D,Recta,Bueno,S/D,Diurna,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D
2020,70,2020-01-07,Martes,09:20:00,,0.0,2,"Pickup/Utilitario,Moto/Ciclomotor",Juan Canals Y España,2,1,0,0,1,0,0,"-32.98797, -60.65733",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,S/D,No existe,Intersección,Bueno,Buena,Diurna,S/D,S/D,S/D,S/D,Ninguna,Faltante,S/D,S/D
2020,71,2020-01-02,Jueves,20:00:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Anchorena Y Gral. J.M.Paz,2,1,0,0,1,0,0,"-32.99716, -60.62725",S/D,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,72,2020-01-07,Martes,15:45:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Italia Y Juan Canals,2,1,0,0,1,0,0,"-32.98769, -60.65862",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,73,2020-01-02,Jueves,16:30:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Ayacucho Y F.Frias,2,1,0,0,1,0,0,"-32.98356, -60.63582",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,De alcance,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,74,2020-01-04,Sabado,20:00:00,Ruta Nacional 34,120.0,2,"Pickup/Utilitario,Camión c / Acoplado", ,2,0,1,0,1,0,0,"-32.89099, -60.72383",Ruta,34,CASAS,San MARTÍN,Asfalto,Ripio,XVIII,Dentro,Urbana,Señal Ceda el Paso,No existe,Intersección,Bueno,Buena,Atardecer,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Vertical,Línea divisoria pintada,Sin restricción
2020,75,2020-01-04,Sabado,19:40:00,,0.0,2,"Automóvil,Bicicleta",Rivadavia Y Sarmiento,2,1,0,0,1,0,0,"-32.14343, -61.98096",Calle,,PIAMONTE,San MARTÍN,Asfalto,Pavimento,XVIII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Atardecer,Buen Tiempo,Frontal,Ciclista,Atropello,Ninguna,"Horizontal,Vertical",Ninguna,Sin restricción
2020,76,2020-01-16,Jueves,20:00:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Dr Zavalla Y Santiago del Estero,2,0,0,0,0,0,2,"-31.63497, -60.71702",Calle,,SANTA FE,La Capital,Asfalto,No existe,I,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Otro,S/D,Colisión,Ninguna,Vertical,Ninguna,Sin restricción
2020,77,2020-01-16,Jueves,23:00:00,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Dorrego Y 9 de Julio,2,1,0,0,1,0,0,"-32.73806, -60.73686",Calle,,SAN LORENZO,San Lorenzo,Asfalto,No existe,XVII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,S/D,Nocturna,S/D,S/D,S/D,Colisión,S/D,Faltante,"Ninguna,S/D",Sin restricción
2020,78,2020-01-16,Jueves,11:30:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Paso de los Andes Y Lavalle,2,1,0,0,1,0,0,"-32.47721, -61.58072",Calle,,LAS PAREJAS,Belgrano,Asfalto,No existe,III,Fuera,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,S/D,Faltante,Ninguna,Sin restricción
2020,79,2020-01-16,Jueves,20:55:00,Ruta Provincial 39,46.0,2,"Bicicleta,Moto/Ciclomotor", ,2,2,0,0,0,0,0,"-30.39037, -60.32075",Ruta,39,COLONIA DOLORES,San Justo,Asfalto,Natural,XVI,S/D,Rural,Ninguna,No existe,Recta,Bueno,Buena,Nocturna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Vertical,Línea divisoria pintada,Sin restricción
2020,80,2020-01-16,Jueves,07:55:00,,0.0,2,"Bicicleta,Pickup/Utilitario",9 de Julio 2345,2,1,0,0,1,0,0,"-30.78903, -60.59012",Calle,,SAN JUSTO,San Justo,Asfalto,No existe,XVI,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Faltante,Ninguna,Sin restricción
2020,81,2020-01-16,Jueves,17:40:00,Ruta Nacional 33,769.0,2,"Automóvil,Moto/Ciclomotor", ,2,1,0,0,1,0,0,"-33.01828, -60.83766",Ruta,33,ZAVALLA,Rosario,Asfalto,Natural,II,Dentro,Rural,Ninguna,No existe,Curva,Bueno,S/D,Atardecer,Buen Tiempo,S/D,S/D,Colisión,S/D,Vertical,Ninguna,Sin restricción
2020,82,2020-01-16,Jueves,17:10:00,,0.0,2,"Pickup/Utilitario,Moto/Ciclomotor",Belgrano Y Marconi,3,2,0,0,1,0,0,"-33.19297, -60.47303",Calle,,FIGHIERA,Rosario,"Asfalto,Tierra",S/D,II,S/D,Urbana,S/D,S/D,Intersección,Bueno,Buena,Atardecer,Buen Tiempo,S/D,S/D,Colisión,S/D,S/D,Ninguna,Sin restricción
2020,83,2020-01-16,Jueves,09:50:00,Autopista Nacional A008,21.0,2,"Bicicleta,Automóvil",Av Gral San Martin Y Av de Circunvalacion,2,1,0,0,1,0,0,"-33.0163, -60.65214",Autopista,A008,VILLA GOBERNADOR GÁLVEZ,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,Funciona,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Faltante,Ninguna,Sin restricción
2020,84,2020-01-16,Jueves,18:10:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Caseros 800,5,1,0,0,4,0,0,"-33.02003, -60.64246",Calle,,SAN CRISTÓBAL,San CRISTÓBAL,Asfalto,No existe,XIII,Dentro,Urbana,Ninguna,No existe,Recta,Con baches,Buena,Atardecer,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,85,2020-01-16,Jueves,13:00:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Calle 27-Gdor Freyre Y Ruta Nacional 11,2,1,0,0,1,0,0,"-29.14961, -59.65681",Calle,,RECONQUISTA,General Obligado,Asfalto,No existe,IX,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,S/D,Vertical,Ninguna,Sin restricción
2020,86,2020-01-16,Jueves,19:00:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Pje 4 Y San Nicolas,3,1,0,0,2,0,0,"-33.02871, -60.63979",Calle,,VILLA GOBERNADOR GÁLVEZ,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Con baches,Buena,Atardecer,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,S/D
2020,87,2020-01-17,Viernes,10:15:00,,0.0,2,"Peatón,Automóvil",Entre Rios Y Pje. Ricardone,2,1,0,0,1,0,0,"-32.94769, -60.64139",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,Peatón,Atropello,Ninguna,Vertical,Ninguna,Sin restricción
2020,88,2020-01-17,Viernes,10:30:00,Ruta Provincial 1,4.0,2,"Moto/Ciclomotor,Pickup/Utilitario", ,2,1,0,0,1,0,0,"-31.61651, -60.58779",Ruta,1,SAN JOSÉ DEL RINCÓN,La Capital,Asfalto,Natural,I,Dentro,Urbana,Ninguna,Funciona,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Cordón divisorio,Sin restricción
2020,89,2020-01-17,Viernes,20:45:00,Ruta Provincial 1,1.0,2,"Automóvil,Moto/Ciclomotor", ,3,2,0,0,1,0,0,"-31.63435, -60.6194",Ruta,1,SANTA FE,La Capital,Hormig{on,Natural,I,Dentro,Urbana,Semáforo,Funciona,Recta,Bueno,Buena,"Nocturna,Con luz artificial",Buen Tiempo,S/D,S/D,Colisión,S/D,S/D,Cordón divisorio,Sin restricción
2020,90,2020-01-17,Viernes,13:00:00,Ruta Nacional 11,140.0,2,"Automóvil,Moto/Ciclomotor", ,3,1,0,0,2,0,0,"-31.71036, -60.8048",Ruta,11,SAUCE VIEJO,La Capital,Asfalto,S/D,I,Dentro,Urbana,Marca Vial,S/D,Cruce,Bueno,Buena,Diurna,Buen Tiempo,S/D,S/D,Colisión,S/D,S/D,S/D,Sin restricción
2020,91,2020-01-17,Viernes,19:20:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Salvador del Carril Y Guemes,2,1,0,0,1,0,0,"-31.62093, -60.68388",Calle,,SANTA FE,La Capital,Asfalto,No existe,I,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Atardecer,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,S/D,Ninguna,Sin restricción
2020,92,2020-01-16,Jueves,19:30:00,,0.0,2,"Bicicleta,Automóvil",Av Almte Brown 6299,3,2,0,0,1,0,0,"-31.61531, -60.67216",Calle,,SANTA FE,La Capital,Asfalto,No existe,I,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,S/D,Ninguna,Sin restricción
2020,93,2020-01-13,Lunes,12:40:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Ituzaingo Y Castellanos,2,0,0,0,1,1,0,"-32.95412, -60.67868",Avenida,,ROSARIO,Rosario,Asfalto,Pavimento,II,Dentro,Urbana,Ninguna,No existe,Otro,Bueno,Buena,Diurna,Buen Tiempo,S/D,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,94,2020-01-11,Sabado,12:20:00,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",Bv. Segui Y Matienzo,3,1,2,0,0,0,0,"-32.97063, -60.69355",Calle,,ROSARIO,Rosario,Asfalto,Pavimento,II,S/D,Urbana,Semáforo,Funciona,Otro,Bueno,Buena,Diurna,Buen Tiempo,Otro,S/D,Colisión,Ninguna,"Horizontal,Vertical",Ninguna,Sin restricción
2020,95,2020-01-07,Martes,18:20:00,,0.0,2,"Bicicleta,Pickup/Utilitario",B Mitre Y Mendoza,2,1,0,0,1,0,0,"-31.30054, -60.65226",Calle,,LAGUNA PAIVA,La Capital,Tierra,S/D,I,Dentro,Urbana,Ninguna,No existe,Intersección,Ahuellamiento,Reducida,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Material Suelto,Faltante,Ninguna,Sin restricción
2020,96,2020-01-27,Lunes,09:55:00,,0.0,2,"Moto/Ciclomotor,Bicicleta",Mitre 3400,2,1,0,0,1,0,0,"    -32.97653, -60.64721",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Faltante,Ninguna,Sin restricción
2020,97,2020-01-13,Lunes,18:45:00,,0.0,2,"Moto/Ciclomotor,Bicicleta",Bv. Segui Y Dr.Casal,3,2,1,0,0,0,0,"-32.97073, -60.7028",Avenida,,ROSARIO,Rosario,Asfalto,Pavimento,II,S/D,Urbana,Ninguna,No existe,Otro,Bueno,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Faltante,Ninguna,Sin restricción
2020,98,2020-01-04,Sabado,11:10:00,Ruta Provincial 1,2.0,2,"Peatón,Automóvil", ,2,1,0,0,1,0,0,"-31.61542, -60.58656",Ruta,1,COLASTINE,La Capital,Hormig{on,Natural,I,Dentro,Urbana,Semáforo,Funciona,Recta,Bueno,Buena,Diurna,Buen Tiempo,Otro,Peatón,Atropello,Ninguna,Vertical,Cordón divisorio,Sin restricción
2020,99,2020-01-04,Sabado,01:30:00,,0.0,2,"Moto/Ciclomotor,Bicicleta",Av Candioti Y Buenos Aires,2,1,0,0,1,0,0,"-31.30685, -60.65665",S/D,,LAGUNA PAIVA,La Capital,Tierra,S/D,I,Dentro,Urbana,S/D,No existe,Intersección,Bueno,Reducida,Con luz artificial,Buen Tiempo,S/D,S/D,Colisión,Ninguna,Faltante,S/D,Sin restricción
2020,100,2020-01-11,Sabado,06:45:00,,0.0,2,"Taxi/Remis,Moto/Ciclomotor",Bv. Segui Y Valparaiso,4,2,1,0,1,0,0,"-32.97118, -60.69009",Avenida,,ROSARIO,Rosario,Asfalto,Pavimento,II,S/D,Urbana,S/D,Funciona,Otro,Bueno,Buena,Amanecer,Buen Tiempo,S/D,S/D,Colisión,Ninguna,"Horizontal,Vertical",Ninguna,Sin restricción
2020,101,2020-01-06,Lunes,08:10:00,Ruta Provincial 1,2.0,2,"Moto/Ciclomotor,Automóvil", ,2,1,0,0,1,0,0,"-31.61859, -60.59079",Ruta,1,COLASTINE,La Capital,Hormig{on,Natural,I,Dentro,Urbana,Semáforo,Funciona,Recta,Bueno,Buena,Diurna,Buen Tiempo,S/D,S/D,Colisión,Ninguna,Vertical,Cordón divisorio,Sin restricción
2020,102,2020-01-26,Domingo,22:05:00,,0.0,2,"Moto/Ciclomotor,Automóvil",San Martin Y Pje. Gral.Savio,3,1,0,0,2,0,0,"    -32.99646, -60.64808",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,"Nocturna,Con luz artificial",Lluvia,Lateral,S/D,Colisión,Ninguna,Faltante,Cordón divisorio,Sin restricción
2020,103,2020-01-10,Viernes,17:40:00,,0.0,2,"Bicicleta,Automóvil",Av San Martin Y Rivadavia,2,1,0,0,1,0,0,"-31.30778, -60.66188",Calle,,LAGUNA PAIVA,La Capital,Asfalto,S/D,I,S/D,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Vertical,S/D,Sin restricción
2020,104,2020-01-13,Lunes,20:20:00,Ruta Provincial 2,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Santa Fe Y Ruta pcial 2 Av San Martin,3,2,0,0,1,0,0,"-31.51593, -60.68077",Ruta,2,MONTE VERA,La Capital,Asfalto,Ripio,I,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,105,2020-01-29,Miercoles,15:35:00,,0.0,2,"Bicicleta,Automóvil",San Martin Y Garibaldi,2,1,0,0,1,0,0,"    -32.98637, -60.64573",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,Funciona,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Faltante,Cordón divisorio,Sin restricción
2020,106,2020-01-08,Miercoles,11:20:00,Ruta Provincial 2,0.0,2,"Automóvil,Bicicleta",Ruta pcial 2 Av San Martin ,2,1,0,0,1,0,0,"-31.51652, -60.68097",Ruta,2,MONTE VERA,La Capital,Asfalto,Ripio,I,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Faltante,Ninguna,Sin restricción
2020,107,2020-01-02,Jueves,09:45:00,,0.0,2,"Pickup/Utilitario,Moto/Ciclomotor",Cristobal Colon Y Salta,2,1,0,0,1,0,0,"-31.66932, -60.75792",Calle,,SANTO TOMÉ,La Capital,Asfalto,No existe,I,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,"Diurna,Con luz artificial",Buen Tiempo,Lateral,S/D,Colisión,Ninguna,"Horizontal,Vertical",Línea divisoria pintada,Sin restricción
2020,108,2020-01-09,Jueves,23:50:00,,0.0,1,Moto/Ciclomotor,Independencia Y Paula Casta�eda,1,1,0,0,0,0,0,"-31.6072, -60.56615",Calle,,SAN JOSÉ DEL RINCÓN,La Capital,Arena,No existe,I,Dentro,Urbana,Ninguna,No existe,Intersección,Resbaladiza,Reducida,Nocturna,Buen Tiempo,Otro,S/D,Despiste,Material Suelto,Faltante,Ninguna,Sin restricción
2020,109,2020-01-24,Viernes,10:50:00,,0.0,2,"Automóvil,Pickup/Utilitario",Av. Corrientes Y Lamadrid,2,1,0,0,1,0,0,"    -32.99724, -60.65345",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,110,2020-01-02,Jueves,13:45:00,,0.0,2,"Pickup/Utilitario,Moto/Ciclomotor",Avenida Nuestra Se�ora del Luj Y Aritobulo del Valle,2,1,0,0,1,0,0,"-31.67557, -60.77114",Avenida,,SANTO TOMÉ,La Capital,Asfalto,Pavimento,I,Dentro,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,"Diurna,Con luz artificial",Buen Tiempo,Lateral,S/D,Colisión,Ninguna,"Horizontal,Vertical",Línea divisoria pintada,Sin restricción
2020,111,2020-01-11,Sabado,17:45:00,,0.0,2,"Automóvil,Peatón",Pres Domingo Faustino Sarmient Y Grl Enrique Mosconi,2,1,0,0,0,0,1,"-31.65852, -60.78146",Avenida,,SANTO TOMÉ,La Capital,Asfalto,Pavimento,I,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,Peatón,Atropello,Ninguna,Faltante,Ninguna,Sin restricción
2020,112,2020-01-15,Miercoles,20:20:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Beruti Y Cafferata,4,2,0,0,2,0,0,"-31.58406, -60.73189",Calle,,SANTA FE,La Capital,Asfalto,No existe,I,S/D,Urbana,Ninguna,No existe,Intersección,Con baches,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Material Suelto,Faltante,Ninguna,Sin restricción
2020,113,2020-01-27,Lunes,13:19:00,,0.0,2,"Automóvil,Automóvil",Av. Luis Carballo ,2,1,0,0,1,0,0,"    -32.92189, -60.6741",Avenida,,ROSARIO,Rosario,Asfalto,Pavimento,II,S/D,Urbana,S/D,Funciona,Intersección,Bueno,Buena,Diurna,S/D,Frontal,S/D,Colisión,S/D,S/D,S/D,S/D
2020,114,2020-01-12,Domingo,04:40:00,,0.0,2,"Automóvil,Automóvil",Alberdi Y Lavaisse,3,1,0,0,1,0,1,"-31.61512, -60.6856",Calle,,SANTA FE,La Capital,Asfalto,No existe,I,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,S/D,Ninguna,Sin restricción
2020,115,2020-01-17,Viernes,15:20:00,,0.0,2,"Bicicleta,Automóvil",Av Circunvalaci�n Y 10 de Junio,2,1,0,0,1,0,0,"-31.66828, -60.73003",Avenida,,SANTA FE,La Capital,Asfalto,Natural,I,S/D,Urbana,Ninguna,No existe,Recta,Deteriorada,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Horizontal,Guardarrail,Sin restricción
2020,116,2020-01-25,Sabado,15:25:00,,0.0,2,"Automóvil,Moto/Ciclomotor",12 de Octubre Y La Pampa,3,0,2,0,1,0,0,"    -31.57273, -60.7406",Calle,,SANTA FE,La Capital,S/D,S/D,I,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,Diurna,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D
2020,117,2020-01-08,Miercoles,20:10:00,,0.0,2,"Automóvil,Automóvil",Salvador del Carril Y Lavalle,4,1,0,0,3,0,0,"-31.62073, -60.68498",Calle,,SANTA FE,La Capital,Asfalto,No existe,I,S/D,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,S/D,Ninguna,Sin restricción
2020,118,2020-01-24,Viernes,15:30:00,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Pte.Roca Y Garibaldi,2,1,0,0,1,0,0,"    -32.98473, -60.65507",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,S/D,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Vertical,Ninguna,Sin restricción
2020,119,2020-01-17,Viernes,17:20:00,,0.0,2,"Moto/Ciclomotor,Transporte de Pasajeros Urbano (> 8 asientos)",Corrientes Y Av Mosconi,2,1,0,0,1,0,0,"-31.64995, -60.73047",Calle,,SANTA FE,La Capital,Asfalto,No existe,I,S/D,Urbana,Ninguna,No existe,Intersección,Con baches,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,120,2020-01-03,Viernes,10:30:00,,0.0,2,"Automóvil,Automóvil",Cordoba Y Juan Diaz De Solis,2,1,0,0,1,0,0,"-31.6246, -60.71991",Calle,,SANTO TOMÉ,La Capital,Asfalto,No existe,I,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,"Diurna,Con luz artificial",Buen Tiempo,Lateral,S/D,Colisión,Ninguna,"Horizontal,Vertical",Ninguna,Sin restricción
2020,121,2020-01-10,Viernes,22:30:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Av Freyre 2000,2,1,0,0,1,0,0,"-31.65038, -60.7197",Avenida,,SANTA FE,La Capital,Asfalto,No existe,I,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Buena,Nocturna,Buen Tiempo,De alcance,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,122,2020-01-24,Viernes,14:00:00,,0.0,2,"Moto/Ciclomotor,Automóvil",San Martin Y Hilarion de la Quintana,2,1,0,0,1,0,0,"    -33.00091, -60.64893",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,S/D,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Contra objeto fijo,S/D,Colisión,S/D,Faltante,Cordón divisorio,Sin restricción
2020,123,2020-01-10,Viernes,21:10:00,,0.0,2,"Moto/Ciclomotor,Automóvil", ,2,1,0,0,1,0,0,"-31.65842, -60.72034",Calle,,SANTA FE,La Capital,Hormig{on,No existe,I,S/D,Urbana,Ninguna,No existe,Curva,Bueno,Buena,Nocturna,Buen Tiempo,De alcance,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,124,2020-01-17,Viernes,,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",Gorostiaga Y Av Pe�aloza,2,1,0,0,1,0,0,"-31.60825, -60.71298",Avenida,,SANTA FE,La Capital,Asfalto,No existe,I,S/D,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,S/D,Vertical,Línea divisoria pintada,Obra en Construcción
2020,125,2020-01-05,Domingo,11:50:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Pres Domingo Faustino Sarmient Y Libertad,2,1,0,0,1,0,0,"-31.66205, -60.75887",Calle,,SANTO TOMÉ,La Capital,Asfalto,No existe,I,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,"Diurna,Con luz artificial",Buen Tiempo,Lateral,S/D,Colisión,Ninguna,"Horizontal,Vertical",Ninguna,Sin restricción
2020,126,2020-01-11,Sabado,14:10:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Av Urquiza 1700,2,0,1,0,1,0,0,"-31.65476, -60.7158",Calle,,SANTA FE,La Capital,Asfalto,No existe,I,S/D,Urbana,Ninguna,Funciona,Recta,Bueno,Buena,Diurna,Buen Tiempo,Frontal,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,127,2020-01-17,Viernes,07:15:00,,0.0,2,"Automóvil,Bicicleta",Primera Junta Y Av Freyre,2,0,0,0,0,0,2,"-31.64502, -60.71844",Calle,,SANTA FE,La Capital,Asfalto,No existe,I,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Amanecer,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Vertical,Ninguna,Sin restricción
2020,128,2020-01-01,Miercoles,01:30:00,,0.0,2,"Automóvil,Peatón",Pres Domingo Faustino Sarmient Y Grl Enrique Mosconi,2,1,0,0,1,0,0,"-31.65851, -60.78134",Calle,,SANTO TOMÉ,La Capital,Tierra,S/D,I,Dentro,Urbana,Ninguna,No existe,Intersección,Otro,Buena,Nocturna,Buen Tiempo,Otro,Peatón,Atropello,S/D,Faltante,Ninguna,Sin restricción
2020,129,2020-01-15,Miercoles,16:15:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Hipolito Yrigoyen ,2,1,0,0,1,0,0,"-31.64044, -60.71516",Calle,,SANTA FE,La Capital,Hormig{on,No existe,I,Fuera,Rural,Ninguna,No existe,Rotonda,Bueno,Buena,Diurna,Buen Tiempo,Frontal,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,130,2020-01-17,Viernes,20:30:00,,0.0,2,"Moto/Ciclomotor,Automóvil",3 de febrero ,2,1,0,0,1,0,0,"-32.70274, -60.76748",Calle,,PUERTO SAN MARTÍN,San Lorenzo,Asfalto,No existe,XVII,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,131,2020-01-01,Miercoles,21:10:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Pres Domingo Faustino Sarmient Y Genaro Almaraz,2,2,0,0,0,0,0,"-31.65817, -60.78445",S/D,,SANTO TOMÉ,La Capital,Asfalto,Pavimento,I,S/D,Urbana,S/D,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción
2020,132,2020-01-08,Miercoles,21:45:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Av Pe�aloza Y Gorostiaga,2,1,0,0,1,0,0,"-31.60823, -60.71298",Avenida,,SANTA FE,La Capital,Asfalto,No existe,I,S/D,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,Con luz artificial,Buen Tiempo,Lateral,S/D,Colisión,S/D,Vertical,S/D,Sin restricción
